Formulas,Material_IDs,Formation Energy (eV/atom),Band Gap (eV),energy_above_hull,Structure
Rb2NdCuI6,mp-1110764,-1.355390682249999,1.811599999999999,0.095084969666666,"# generated using pymatgen
data_Rb2NdCuI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.47037839
_cell_length_b   8.47037839
_cell_length_c   8.47037839
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2NdCuI6
_chemical_formula_sum   'Rb2 Nd1 Cu1 I6'
_cell_volume   429.72778744
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Nd  Nd2  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  I  I4  1  0.75966200  0.24033800  0.24033800  1
  I  I5  1  0.24033800  0.24033800  0.75966200  1
  I  I6  1  0.24033800  0.75966200  0.75966200  1
  I  I7  1  0.24033800  0.75966200  0.24033800  1
  I  I8  1  0.75966200  0.24033800  0.75966200  1
  I  I9  1  0.75966200  0.75966200  0.24033800  1
"
Rb2TlSbBr6,mp-1114113,-1.4478168138333332,1.1629,0.041239945250004,"# generated using pymatgen
data_Rb2TlSbBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.42209431
_cell_length_b   8.42209431
_cell_length_c   8.42209431
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2TlSbBr6
_chemical_formula_sum   'Rb2 Tl1 Sb1 Br6'
_cell_volume   422.42080850
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Tl  Tl2  1  0.50000000  0.50000000  0.50000000  1
  Sb  Sb3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.76379700  0.23620300  0.23620300  1
  Br  Br5  1  0.23620300  0.23620300  0.76379700  1
  Br  Br6  1  0.23620300  0.76379700  0.76379700  1
  Br  Br7  1  0.23620300  0.76379700  0.23620300  1
  Br  Br8  1  0.76379700  0.23620300  0.76379700  1
  Br  Br9  1  0.76379700  0.76379700  0.23620300  1
"
Na3InBr6,mp-1111704,-1.437805189080459,2.04,0.1588493615,"# generated using pymatgen
data_Na3InBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.85375865
_cell_length_b   7.85375865
_cell_length_c   7.85375865
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3InBr6
_chemical_formula_sum   'Na3 In1 Br6'
_cell_volume   342.54501801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.75000000  0.75000000  0.75000000  1
  Na  Na1  1  0.25000000  0.25000000  0.25000000  1
  Na  Na2  1  0.50000000  0.50000000  0.50000000  1
  In  In3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.75777200  0.24222800  0.24222800  1
  Br  Br5  1  0.24222800  0.24222800  0.75777200  1
  Br  Br6  1  0.24222800  0.75777200  0.75777200  1
  Br  Br7  1  0.24222800  0.75777200  0.24222800  1
  Br  Br8  1  0.75777200  0.24222800  0.75777200  1
  Br  Br9  1  0.75777200  0.75777200  0.24222800  1
"
CsTlBr3,"mp-1950530, mp-1112177, mp-1080226",-1.271398984500001,0.0,0.022752478750007,"# generated using pymatgen
data_CsTlBr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.86863132
_cell_length_b   5.86863132
_cell_length_c   5.86729503
_cell_angle_alpha   89.99558767
_cell_angle_beta   89.99558767
_cell_angle_gamma   90.00080081
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsTlBr3
_chemical_formula_sum   'Cs1 Tl1 Br3'
_cell_volume   202.07453033
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00187400  0.00187400  0.99525700  1
  Tl  Tl1  1  0.50404700  0.50404700  0.48418200  1
  Br  Br2  1  0.50457700  0.00157200  0.48628700  1
  Br  Br3  1  0.49501700  0.49501700  0.98507300  1
  Br  Br4  1  0.00157200  0.50457700  0.48628700  1
"
Rb2YCuI6,mp-1110761,-1.3486702405,1.7585000000000002,0.082739850166666,"# generated using pymatgen
data_Rb2YCuI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.37200428
_cell_length_b   8.37200428
_cell_length_c   8.37200428
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2YCuI6
_chemical_formula_sum   'Rb2 Y1 Cu1 I6'
_cell_volume   414.92855879
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Y  Y2  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  I  I4  1  0.75607300  0.24392700  0.24392700  1
  I  I5  1  0.24392700  0.24392700  0.75607300  1
  I  I6  1  0.24392700  0.75607300  0.75607300  1
  I  I7  1  0.24392700  0.75607300  0.24392700  1
  I  I8  1  0.75607300  0.24392700  0.75607300  1
  I  I9  1  0.75607300  0.75607300  0.24392700  1
"
Rb2YHgI6,mp-1114193,-1.34709645975,0.0,0.104343378,"# generated using pymatgen
data_Rb2YHgI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.82479304
_cell_length_b   8.82479304
_cell_length_c   8.82479304
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2YHgI6
_chemical_formula_sum   'Rb2 Y1 Hg1 I6'
_cell_volume   485.95783561
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Y  Y2  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg3  1  0.50000000  0.50000000  0.50000000  1
  I  I4  1  0.75748500  0.24251500  0.24251500  1
  I  I5  1  0.24251500  0.24251500  0.75748500  1
  I  I6  1  0.24251500  0.75748500  0.75748500  1
  I  I7  1  0.24251500  0.75748500  0.24251500  1
  I  I8  1  0.75748500  0.24251500  0.75748500  1
  I  I9  1  0.75748500  0.75748500  0.24251500  1
"
Cs2AlAuBr6,mp-1113424,-1.439757383931034,0.0,0.158050155749997,"# generated using pymatgen
data_Cs2AlAuBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.72301461
_cell_length_b   7.72301461
_cell_length_c   7.72301461
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2AlAuBr6
_chemical_formula_sum   'Cs2 Al1 Au1 Br6'
_cell_volume   325.72085862
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Al  Al2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Br  Br4  1  0.76506500  0.23493500  0.23493500  1
  Br  Br5  1  0.23493500  0.23493500  0.76506500  1
  Br  Br6  1  0.23493500  0.76506500  0.76506500  1
  Br  Br7  1  0.23493500  0.76506500  0.23493500  1
  Br  Br8  1  0.76506500  0.23493500  0.76506500  1
  Br  Br9  1  0.76506500  0.76506500  0.23493500  1
"
K2ScInI6,mp-1112016,-1.341102198616666,1.9864,0.046755988999999,"# generated using pymatgen
data_K2ScInI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.77140082
_cell_length_b   8.77140082
_cell_length_c   8.77140082
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2ScInI6
_chemical_formula_sum   'K2 Sc1 In1 I6'
_cell_volume   477.19059261
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc2  1  0.00000000  0.00000000  0.00000000  1
  In  In3  1  0.50000000  0.50000000  0.50000000  1
  I  I4  1  0.76661600  0.23338400  0.23338400  1
  I  I5  1  0.23338400  0.23338400  0.76661600  1
  I  I6  1  0.23338400  0.76661600  0.76661600  1
  I  I7  1  0.23338400  0.76661600  0.23338400  1
  I  I8  1  0.76661600  0.23338400  0.76661600  1
  I  I9  1  0.76661600  0.76661600  0.23338400  1
"
Rb2InAgBr6,mp-1111729,-1.437007130333333,0.2143,0.033568483124998,"# generated using pymatgen
data_Rb2InAgBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.87521369
_cell_length_b   7.87521369
_cell_length_c   7.87521369
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2InAgBr6
_chemical_formula_sum   'Rb2 In1 Ag1 Br6'
_cell_volume   345.36000530
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  In  In2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  Br  Br4  1  0.75529800  0.24470200  0.24470200  1
  Br  Br5  1  0.24470200  0.24470200  0.75529800  1
  Br  Br6  1  0.24470200  0.75529800  0.75529800  1
  Br  Br7  1  0.24470200  0.75529800  0.24470200  1
  Br  Br8  1  0.75529800  0.24470200  0.75529800  1
  Br  Br9  1  0.75529800  0.75529800  0.24470200  1
"
Rb2ScAgI6,mp-1111799,-1.343710374166666,2.1449,0.01990586225,"# generated using pymatgen
data_Rb2ScAgI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.40048937
_cell_length_b   8.40048937
_cell_length_c   8.40048937
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2ScAgI6
_chemical_formula_sum   'Rb2 Sc1 Ag1 I6'
_cell_volume   419.17827123
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  I  I4  1  0.75571700  0.24428300  0.24428300  1
  I  I5  1  0.24428300  0.24428300  0.75571700  1
  I  I6  1  0.24428300  0.75571700  0.75571700  1
  I  I7  1  0.24428300  0.75571700  0.24428300  1
  I  I8  1  0.75571700  0.24428300  0.75571700  1
  I  I9  1  0.75571700  0.75571700  0.24428300  1
"
Cs2ScHgI6,mp-1112899,-1.339299918681035,0.0,0.037274964124999,"# generated using pymatgen
data_Cs2ScHgI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.69093207
_cell_length_b   8.69093207
_cell_length_c   8.69093207
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2ScHgI6
_chemical_formula_sum   'Cs2 Sc1 Hg1 I6'
_cell_volume   464.17748175
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc2  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg3  1  0.50000000  0.50000000  0.50000000  1
  I  I4  1  0.76337000  0.23663000  0.23663000  1
  I  I5  1  0.23663000  0.23663000  0.76337000  1
  I  I6  1  0.23663000  0.76337000  0.76337000  1
  I  I7  1  0.23663000  0.76337000  0.23663000  1
  I  I8  1  0.76337000  0.23663000  0.76337000  1
  I  I9  1  0.76337000  0.76337000  0.23663000  1
"
Cs2HgBiBr6,mp-1112905,-1.4245559681810351,0.0,0.041346657437498,"# generated using pymatgen
data_Cs2HgBiBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.30908733
_cell_length_b   8.30908733
_cell_length_c   8.30908733
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2HgBiBr6
_chemical_formula_sum   'Cs2 Hg1 Bi1 Br6'
_cell_volume   405.64392236
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Hg  Hg2  1  0.50000000  0.50000000  0.50000000  1
  Bi  Bi3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.75462400  0.24537600  0.24537600  1
  Br  Br5  1  0.24537600  0.24537600  0.75462400  1
  Br  Br6  1  0.24537600  0.75462400  0.75462400  1
  Br  Br7  1  0.24537600  0.75462400  0.24537600  1
  Br  Br8  1  0.75462400  0.24537600  0.75462400  1
  Br  Br9  1  0.75462400  0.75462400  0.24537600  1
"
Cs2GaAgBr6,mp-1113553,-1.425489123847701,0.0551,0.087326618374999,"# generated using pymatgen
data_Cs2GaAgBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.76945031
_cell_length_b   7.76945031
_cell_length_c   7.76945031
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2GaAgBr6
_chemical_formula_sum   'Cs2 Ga1 Ag1 Br6'
_cell_volume   331.63158190
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Ga  Ga2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  Br  Br4  1  0.76259100  0.23740900  0.23740900  1
  Br  Br5  1  0.23740900  0.23740900  0.76259100  1
  Br  Br6  1  0.23740900  0.76259100  0.76259100  1
  Br  Br7  1  0.23740900  0.76259100  0.23740900  1
  Br  Br8  1  0.76259100  0.23740900  0.76259100  1
  Br  Br9  1  0.76259100  0.76259100  0.23740900  1
"
Cs2InCuBr6,mp-1113481,-1.425134508597701,0.0,0.012251005749998,"# generated using pymatgen
data_Cs2InCuBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.73249832
_cell_length_b   7.73249832
_cell_length_c   7.73249832
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2InCuBr6
_chemical_formula_sum   'Cs2 In1 Cu1 Br6'
_cell_volume   326.92226992
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  In  In2  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  Br  Br4  1  0.74587200  0.25412800  0.25412800  1
  Br  Br5  1  0.25412800  0.25412800  0.74587200  1
  Br  Br6  1  0.25412800  0.74587200  0.74587200  1
  Br  Br7  1  0.25412800  0.74587200  0.25412800  1
  Br  Br8  1  0.74587200  0.25412800  0.74587200  1
  Br  Br9  1  0.74587200  0.74587200  0.25412800  1
"
Cs2TlAsBr6,mp-1112112,-1.421802531014368,1.2314,0.0,"# generated using pymatgen
data_Cs2TlAsBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.24206917
_cell_length_b   8.24206917
_cell_length_c   8.24206917
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2TlAsBr6
_chemical_formula_sum   'Cs2 Tl1 As1 Br6'
_cell_volume   395.90753437
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Tl  Tl2  1  0.50000000  0.50000000  0.50000000  1
  As  As3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.77023400  0.22976600  0.22976600  1
  Br  Br5  1  0.22976600  0.22976600  0.77023400  1
  Br  Br6  1  0.22976600  0.77023400  0.77023400  1
  Br  Br7  1  0.22976600  0.77023400  0.22976600  1
  Br  Br8  1  0.77023400  0.22976600  0.77023400  1
  Br  Br9  1  0.77023400  0.77023400  0.22976600  1
"
Rb2InSbBr6,mp-1114131,-1.421715585166666,0.6828999999999991,0.064699404416666,"# generated using pymatgen
data_Rb2InSbBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.32117886
_cell_length_b   8.32117886
_cell_length_c   8.32117886
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2InSbBr6
_chemical_formula_sum   'Rb2 In1 Sb1 Br6'
_cell_volume   407.41740057
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  In  In2  1  0.50000000  0.50000000  0.50000000  1
  Sb  Sb3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.75959100  0.24040900  0.24040900  1
  Br  Br5  1  0.24040900  0.24040900  0.75959100  1
  Br  Br6  1  0.24040900  0.75959100  0.75959100  1
  Br  Br7  1  0.24040900  0.75959100  0.24040900  1
  Br  Br8  1  0.75959100  0.24040900  0.75959100  1
  Br  Br9  1  0.75959100  0.75959100  0.24040900  1
"
Cs2GaHgBr6,mp-1113302,-1.417699020931035,0.0,0.097915685125,"# generated using pymatgen
data_Cs2GaHgBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.91152079
_cell_length_b   7.91152079
_cell_length_c   7.91152079
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2GaHgBr6
_chemical_formula_sum   'Cs2 Ga1 Hg1 Br6'
_cell_volume   350.15870153
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Ga  Ga2  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg3  1  0.50000000  0.50000000  0.50000000  1
  Br  Br4  1  0.76368900  0.23631100  0.23631100  1
  Br  Br5  1  0.23631100  0.23631100  0.76368900  1
  Br  Br6  1  0.23631100  0.76368900  0.76368900  1
  Br  Br7  1  0.23631100  0.76368900  0.23631100  1
  Br  Br8  1  0.76368900  0.23631100  0.76368900  1
  Br  Br9  1  0.76368900  0.76368900  0.23631100  1
"
Cs2KInI6,mp-1113045,-1.318719406322701,1.2626,0.056265122749997,"# generated using pymatgen
data_Cs2KInI6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.96408176
_cell_length_b   8.96408176
_cell_length_c   8.96408176
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2KInI6
_chemical_formula_sum   'Cs2 K1 In1 I6'
_cell_volume   509.33372008
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  K  K2  1  0.50000000  0.50000000  0.50000000  1
  In  In3  1  0.00000000  0.00000000  0.00000000  1
  I  I4  1  0.76769900  0.23230100  0.23230100  1
  I  I5  1  0.23230100  0.23230100  0.76769900  1
  I  I6  1  0.23230100  0.76769900  0.76769900  1
  I  I7  1  0.23230100  0.76769900  0.23230100  1
  I  I8  1  0.76769900  0.23230100  0.76769900  1
  I  I9  1  0.76769900  0.76769900  0.23230100  1
"
Na3GaBr6,mp-1110798,-1.407966354163793,1.6742,0.212386035999999,"# generated using pymatgen
data_Na3GaBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.64468980
_cell_length_b   7.64468980
_cell_length_c   7.64468980
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3GaBr6
_chemical_formula_sum   'Na3 Ga1 Br6'
_cell_volume   315.91089630
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.75000000  0.75000000  0.75000000  1
  Na  Na1  1  0.25000000  0.25000000  0.25000000  1
  Na  Na2  1  0.50000000  0.50000000  0.50000000  1
  Ga  Ga3  1  0.00000000  0.00000000  0.00000000  1
  Br  Br4  1  0.76397600  0.23602400  0.23602400  1
  Br  Br5  1  0.23602400  0.23602400  0.76397600  1
  Br  Br6  1  0.23602400  0.76397600  0.76397600  1
  Br  Br7  1  0.23602400  0.76397600  0.23602400  1
  Br  Br8  1  0.76397600  0.23602400  0.76397600  1
  Br  Br9  1  0.76397600  0.76397600  0.23602400  1
"
